,2026-03-31,2025-03-31,2024-12-31
Free Cash Flow,-391580.0,203985.0,-1279272.0
Repayment Of Debt,,0.0,0.0
Issuance Of Debt,,0.0,821982.0
Issuance Of Capital Stock,,,0.0
Interest Paid Supplemental Data,0.0,0.0,0.0
Income Tax Paid Supplemental Data,0.0,0.0,-61514.0
End Cash Position,6632619.0,261534.0,358887.0
Beginning Cash Position,7004601.0,358887.0,599779.0
Effect Of Exchange Rate Changes,-487.0,4286.0,356.0
Changes In Cash,-371495.0,-101639.0,-241248.0
Financing Cash Flow,20085.0,0.0,738643.0
Cash Flow From Continuing Financing Activities,20085.0,0.0,738643.0
Net Other Financing Charges,,,-83339.0
Proceeds From Stock Option Exercised,20085.0,0.0,
Net Common Stock Issuance,,,0.0
Common Stock Issuance,,,0.0
Net Issuance Payments Of Debt,,0.0,821982.0
Net Short Term Debt Issuance,,0.0,821982.0
Short Term Debt Payments,,0.0,0.0
Short Term Debt Issuance,,0.0,821982.0
Investing Cash Flow,0.0,-305624.0,299381.0
Cash Flow From Continuing Investing Activities,0.0,-305624.0,299381.0
Net Other Investing Changes,,-305624.0,299381.0
Operating Cash Flow,-391580.0,203985.0,-1279272.0
Cash Flow From Continuing Operating Activities,-391580.0,203985.0,-1279272.0
Change In Working Capital,-551238.0,246311.0,-1336218.0
Change In Other Current Liabilities,-14051.0,-332.0,-45.0
Change In Payables And Accrued Expense,-25531.0,-555408.0,-2504418.0
Change In Accrued Expense,-29116.0,195425.0,-78364.0
Change In Payable,3585.0,-750833.0,-2426054.0
Change In Account Payable,1799.0,-756323.0,-2426028.0
Change In Tax Payable,0.0,-53.0,54.0
Change In Income Tax Payable,0.0,-53.0,54.0
Change In Prepaid Assets,99510.0,19321.0,62291.0
Change In Inventory,155096.0,1038114.0,519077.0
Change In Receivables,-766262.0,-255384.0,586877.0
Changes In Account Receivables,-1049065.0,-188036.0,352487.0
Other Non Cash Items,12867.0,,
Provisionand Write Offof Assets,1499.0,9426.0,-1549678.0
Asset Impairment Charge,-309.0,25425.0,379878.0
Net Income From Continuing Operations,145601.0,-77177.0,1226746.0
