,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,1023000.0,-1329000.0,1972000.0,697000.0,631000.0,,
Repayment Of Debt,,0.0,0.0,,,,0.0
Issuance Of Debt,,0.0,0.0,,,,0.0
Issuance Of Capital Stock,,0.0,,,,-8000.0,727000.0
Capital Expenditure,,,,,,,-115000.0
End Cash Position,9971000.0,9794000.0,11109000.0,9917000.0,8974000.0,,
Beginning Cash Position,9794000.0,11109000.0,9917000.0,8974000.0,9717000.0,,
Effect Of Exchange Rate Changes,-32000.0,26000.0,-69000.0,82000.0,-6000.0,,
Changes In Cash,209000.0,-1341000.0,1261000.0,861000.0,-737000.0,,
Financing Cash Flow,249000.0,-111000.0,-789000.0,94000.0,-1437000.0,,
Cash Flow From Continuing Financing Activities,249000.0,-111000.0,-789000.0,94000.0,-1437000.0,,
Net Other Financing Charges,-38000.0,-38000.0,-557000.0,-608000.0,-616000.0,,
Interest Paid Cff,-214000.0,-73000.0,-232000.0,-479000.0,-821000.0,,
Proceeds From Stock Option Exercised,501000.0,,,,0.0,156000.0,0.0
Cash Dividends Paid,0.0,0.0,0.0,0.0,0.0,,
Net Common Stock Issuance,,0.0,,,,-8000.0,727000.0
Common Stock Issuance,,0.0,,,,-8000.0,727000.0
Net Issuance Payments Of Debt,,0.0,0.0,,,,0.0
Net Short Term Debt Issuance,,0.0,0.0,,,,0.0
Short Term Debt Payments,,0.0,0.0,,,,0.0
Net Long Term Debt Issuance,,0.0,0.0,,,,0.0
Long Term Debt Issuance,,0.0,0.0,,,,0.0
Investing Cash Flow,-1063000.0,-2338000.0,78000.0,70000.0,69000.0,,
Cash Flow From Continuing Investing Activities,-1063000.0,-2338000.0,78000.0,70000.0,69000.0,,
Dividends Received Cfi,187000.0,99000.0,78000.0,70000.0,69000.0,,
Net Business Purchase And Sale,-1250000.0,,,,,,
Purchase Of Business,-1250000.0,,,,,,
Net PPE Purchase And Sale,,-2437000.0,0.0,0.0,0.0,0.0,
Sale Of PPE,,,,,,0.0,0.0
Purchase Of PPE,,-2437000.0,0.0,0.0,0.0,0.0,
Operating Cash Flow,1023000.0,1108000.0,1972000.0,697000.0,631000.0,,
Cash Flow From Continuing Operating Activities,1023000.0,1108000.0,1972000.0,697000.0,631000.0,,
Taxes Refund Paid,,-55000.0,-192000.0,,,0.0,-166000.0
Change In Working Capital,-603000.0,1505000.0,-666000.0,-937000.0,-178000.0,,
Change In Payables And Accrued Expense,-2212000.0,3119000.0,106000.0,-131000.0,-928000.0,,
Change In Payable,-2212000.0,3119000.0,106000.0,-131000.0,-928000.0,,
Change In Prepaid Assets,247000.0,-592000.0,-180000.0,185000.0,7000.0,,
Change In Receivables,1362000.0,-1022000.0,-592000.0,-991000.0,743000.0,,
Changes In Account Receivables,1362000.0,-1022000.0,-592000.0,-991000.0,743000.0,,
Other Non Cash Items,236000.0,735000.0,381000.0,654000.0,486000.0,,
Stock Based Compensation,780000.0,765000.0,768000.0,845000.0,546000.0,,
Asset Impairment Charge,,,,,,0.0,0.0
Deferred Tax,186000.0,137000.0,374000.0,133000.0,25000.0,,
Deferred Income Tax,186000.0,137000.0,374000.0,133000.0,25000.0,,
Depreciation Amortization Depletion,364000.0,529000.0,656000.0,558000.0,497000.0,,
Depletion,364000.0,529000.0,656000.0,558000.0,497000.0,,
Operating Gains Losses,-51000.0,-105000.0,22000.0,1180000.0,-14000.0,,
Earnings Losses From Equity Investments,-88000.0,-76000.0,-53000.0,-36000.0,-37000.0,,
Gain Loss On Investment Securities,,0.0,0.0,63000.0,31000.0,-101000.0,
Net Foreign Currency Exchange Gain Loss,37000.0,-29000.0,75000.0,415000.0,-8000.0,,
Gain Loss On Sale Of PPE,,,,,,0.0,0.0
Net Income From Continuing Operations,111000.0,-2403000.0,629000.0,-1736000.0,-731000.0,,
