,2025-12-31,2025-06-30,2025-03-31
Free Cash Flow,-1235000.0,-2103000.0,-1094000.0
Repayment Of Debt,0.0,-140000.0,-1200000.0
Issuance Of Debt,0.0,0.0,0.0
Issuance Of Capital Stock,0.0,16412000.0,0.0
Capital Expenditure,-9000.0,,
End Cash Position,17863000.0,25059000.0,
Beginning Cash Position,21796000.0,14055000.0,21552000.0
Effect Of Exchange Rate Changes,90000.0,451000.0,80000.0
Changes In Cash,-4023000.0,10553000.0,-7577000.0
Financing Cash Flow,-35000.0,14748000.0,-4546000.0
Cash Flow From Continuing Financing Activities,-35000.0,14748000.0,-4546000.0
Net Other Financing Charges,-35000.0,-1524000.0,-3346000.0
Proceeds From Stock Option Exercised,0.0,0.0,0.0
Cash Dividends Paid,0.0,,0.0
Net Common Stock Issuance,0.0,16412000.0,0.0
Common Stock Issuance,0.0,16412000.0,0.0
Net Issuance Payments Of Debt,0.0,-140000.0,-1200000.0
Net Long Term Debt Issuance,0.0,-140000.0,-1200000.0
Long Term Debt Payments,0.0,-140000.0,-1200000.0
Long Term Debt Issuance,0.0,0.0,0.0
Investing Cash Flow,-2762000.0,-2091000.0,
Cash Flow From Continuing Investing Activities,-2762000.0,-2091000.0,-1937000.0
Net Other Investing Changes,-2753000.0,-2771000.0,-1937000.0
Dividends Received Cfi,0.0,,0.0
Net Investment Purchase And Sale,0.0,,0.0
Sale Of Investment,0.0,,0.0
Purchase Of Investment,0.0,,0.0
Net Business Purchase And Sale,0.0,,0.0
Sale Of Business,0.0,,0.0
Purchase Of Business,0.0,,0.0
Net PPE Purchase And Sale,-9000.0,0.0,0.0
Sale Of PPE,0.0,,0.0
Purchase Of PPE,-9000.0,0.0,0.0
Cash Flowsfromusedin Operating Activities Direct,-1226000.0,-2103000.0,-1094000.0
Taxes Refund Paid Direct,0.0,,
Interest Received Direct,128000.0,,109000.0
Interest Paid Direct,,0.0,0.0
Dividends Received Direct,0.0,,0.0
Classesof Cash Payments,-1354000.0,-1495000.0,-1203000.0
Other Cash Paymentsfrom Operating Activities,-493000.0,,-434000.0
Paymentson Behalfof Employees,-861000.0,,-769000.0
Paymentsto Suppliersfor Goodsand Services,0.0,-6805000.0,0.0
Receiptsfrom Government Grants,,,0.0
Receiptsfrom Customers,0.0,,0.0
