,2026-03-31,2025-12-31,2025-09-30,2025-06-30
Free Cash Flow,-185133.0,1074949.0,-1430212.0,0.0
Repayment Of Debt,,0.0,,
Issuance Of Capital Stock,,0.0,,
End Cash Position,830149.0,1015282.0,1144833.0,0.0
Beginning Cash Position,1015282.0,1144833.0,0.0,0.0
Changes In Cash,-185133.0,-129551.0,,
Financing Cash Flow,,-1204500.0,,
Cash Flow From Continuing Financing Activities,,-1204500.0,,
Net Other Financing Charges,,-1204500.0,,
Proceeds From Stock Option Exercised,,0.0,,
Net Common Stock Issuance,,0.0,,
Common Stock Issuance,,0.0,,
Net Issuance Payments Of Debt,,0.0,,
Net Long Term Debt Issuance,,0.0,,
Long Term Debt Payments,,0.0,,
Investing Cash Flow,,0.0,,
Cash Flow From Continuing Investing Activities,,0.0,,
Net Other Investing Changes,,0.0,,
Operating Cash Flow,-185133.0,1074949.0,-1430212.0,0.0
Cash Flow From Continuing Operating Activities,-185133.0,1074949.0,-1430212.0,0.0
Change In Working Capital,193629.0,1796546.0,-104741.0,11325.0
Change In Payables And Accrued Expense,237512.0,1754389.0,28617.0,11325.0
Change In Accrued Expense,237512.0,549889.0,28617.0,11325.0
Change In Prepaid Assets,-43883.0,42157.0,,
Other Non Cash Items,-2103365.0,-2571769.0,-1715835.0,36220.0
Net Income From Continuing Operations,1724603.0,1850172.0,390364.0,-47545.0
