,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-3075000.0,-4553000.0,-4117708.0,-3728292.0,-4175000.0,
Repayment Of Debt,,,,,,0.0
Issuance Of Capital Stock,0.0,0.0,0.0,0.0,50000000.0,
Capital Expenditure,-458000.0,-3227000.0,-2438191.0,-1546809.0,-473000.0,
End Cash Position,54381000.0,57315000.0,59540000.0,62154765.0,65380000.0,
Other Cash Adjustment Outside Changein Cash,,,,,,0.0
Beginning Cash Position,57315000.0,59540000.0,62154765.0,65380000.0,19144000.0,
Changes In Cash,-2934000.0,-2225000.0,-2614698.0,-3225302.0,46236000.0,
Financing Cash Flow,0.0,0.0,-108.0,-503892.0,49950000.0,
Cash Flow From Continuing Financing Activities,0.0,0.0,-108.0,-503892.0,49950000.0,
Net Other Financing Charges,,0.0,-108.0,-503892.0,-50000.0,
Proceeds From Stock Option Exercised,,,,,,0.0
Net Common Stock Issuance,0.0,0.0,0.0,0.0,50000000.0,
Common Stock Issuance,0.0,0.0,0.0,0.0,50000000.0,
Net Issuance Payments Of Debt,,,,,,0.0
Net Long Term Debt Issuance,,,,,,0.0
Long Term Debt Payments,,,,,,0.0
Investing Cash Flow,-317000.0,-899000.0,-935073.0,-539927.0,-12000.0,
Cash Flow From Continuing Investing Activities,-317000.0,-899000.0,-935073.0,-539927.0,-12000.0,
Net Other Investing Changes,141000.0,2328000.0,1503118.0,1006882.0,461000.0,
Net PPE Purchase And Sale,-458000.0,-3227000.0,-2438191.0,-1546809.0,-473000.0,
Purchase Of PPE,-458000.0,-3227000.0,-2438191.0,-1546809.0,-473000.0,
Operating Cash Flow,-2617000.0,-1326000.0,-1679517.0,-2181483.0,-3702000.0,
Cash Flow From Continuing Operating Activities,-2617000.0,-1326000.0,-1679517.0,-2181483.0,-3702000.0,
Change In Working Capital,-925000.0,552000.0,-69153.0,-221847.0,-1504000.0,
Change In Other Current Liabilities,-90000.0,-95000.0,-93155.0,-87845.0,-79000.0,
Change In Other Current Assets,4000.0,,-12974.0,19974.0,13000.0,
Change In Payables And Accrued Expense,-362000.0,510000.0,-133156.0,-976844.0,-610000.0,
Change In Accrued Expense,-110000.0,268000.0,-113101.0,-524899.0,-622000.0,
Change In Payable,-252000.0,242000.0,-20055.0,-451945.0,12000.0,
Change In Account Payable,-252000.0,242000.0,-20055.0,-451945.0,12000.0,
Change In Prepaid Assets,-477000.0,129000.0,170132.0,822868.0,-828000.0,
Other Non Cash Items,1000.0,,,,,
Stock Based Compensation,597000.0,642000.0,631491.0,494509.0,417000.0,
Depreciation Amortization Depletion,103000.0,95000.0,92561.0,91439.0,89000.0,
Depreciation And Amortization,103000.0,95000.0,92561.0,91439.0,89000.0,
Depreciation,103000.0,95000.0,92561.0,91439.0,89000.0,
Net Income From Continuing Operations,-2393000.0,-6551000.0,-2334416.0,-2545584.0,-2704000.0,
