,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,99820000.0,64549346.0,122648000.0,54278000.0,49238000.0,
Repayment Of Debt,-23573000.0,-311197066.0,-21075000.0,-20734000.0,-21264000.0,
Issuance Of Debt,,288000000.0,0.0,0.0,0.0,90000000.0
Capital Expenditure,-1697000.0,-298422.0,-7091000.0,-16429000.0,-3397000.0,
End Cash Position,359682000.0,285455342.0,246839000.0,147455000.0,148124000.0,
Beginning Cash Position,285455000.0,246839000.0,147455000.0,148124000.0,122362000.0,
Changes In Cash,74227000.0,38616092.0,99384000.0,-669000.0,25762000.0,
Financing Cash Flow,-25595000.0,-25933919.0,-23488000.0,-54931000.0,-23692000.0,
Cash Flow From Continuing Financing Activities,-25595000.0,-25933919.0,-23488000.0,-54931000.0,-23692000.0,
Interest Paid Cff,-2021000.0,-2734618.0,-2412000.0,-2239000.0,-2428000.0,
Cash Dividends Paid,-1000.0,-2235.0,-1000.0,-31958000.0,0.0,
Common Stock Dividend Paid,-1000.0,-2235.0,-1000.0,-31958000.0,0.0,
Net Issuance Payments Of Debt,-23573000.0,-23197066.0,-21075000.0,-20734000.0,-21264000.0,
Net Short Term Debt Issuance,,0.0,0.0,0.0,0.0,-90.0
Short Term Debt Payments,,-288000000.0,0.0,0.0,0.0,-90000090.0
Short Term Debt Issuance,,288000000.0,0.0,0.0,0.0,90000000.0
Net Long Term Debt Issuance,-23573000.0,-23197066.0,-21075000.0,-20734000.0,-21264000.0,
Long Term Debt Payments,-23573000.0,-23197066.0,-21075000.0,-20734000.0,-21264000.0,
Investing Cash Flow,-1695000.0,-297757.0,-6867000.0,-16445000.0,-3181000.0,
Cash Flow From Continuing Investing Activities,-1695000.0,-297757.0,-6867000.0,-16445000.0,-3181000.0,
Net Investment Purchase And Sale,,0.0,,,,0.0
Purchase Of Investment,,0.0,,,,0.0
Net Intangibles Purchase And Sale,-1137000.0,-350.0,-330000.0,-1163000.0,-50000.0,
Purchase Of Intangibles,-1137000.0,-350.0,-330000.0,-1163000.0,-50000.0,
Net PPE Purchase And Sale,-558000.0,-297407.0,-6537000.0,-15282000.0,-3131000.0,
Sale Of PPE,2000.0,665.0,224000.0,-16000.0,216000.0,
Purchase Of PPE,-560000.0,-298072.0,-6761000.0,-15266000.0,-3347000.0,
Operating Cash Flow,101517000.0,64847768.0,129739000.0,70707000.0,52635000.0,
Cash Flow From Continuing Operating Activities,101517000.0,64847768.0,129739000.0,70707000.0,52635000.0,
Taxes Refund Paid,-4686000.0,-4199393.0,-8119000.0,-5570000.0,-3025000.0,
Interest Received Cfo,28000.0,209584.0,40000.0,285000.0,88000.0,
Change In Working Capital,5844000.0,-55292850.0,53342000.0,6917000.0,-9394000.0,
Change In Other Current Liabilities,13280000.0,1244286.0,1124000.0,-91000.0,41000.0,
Change In Other Current Assets,-4568000.0,3039373.0,21194000.0,-15152000.0,-2302000.0,
Change In Payables And Accrued Expense,-70170000.0,19524136.0,-34185000.0,90159000.0,4272000.0,
Change In Payable,-70170000.0,19524136.0,-34185000.0,90159000.0,4272000.0,
Change In Inventory,86884000.0,-127761824.0,134405000.0,-51664000.0,-39037000.0,
Change In Receivables,-19582000.0,51797418.0,-69196000.0,-16335000.0,27632000.0,
Other Non Cash Items,1879000.0,6124974.0,2098000.0,625000.0,1513000.0,
Provisionand Write Offof Assets,401000.0,13675127.0,-30000.0,43000.0,142000.0,
Asset Impairment Charge,-1052000.0,25369847.0,-66000.0,3261000.0,1937000.0,
Depreciation Amortization Depletion,31014000.0,38520666.0,38015000.0,37022000.0,36958000.0,
Depreciation And Amortization,31014000.0,38520666.0,38015000.0,37022000.0,36958000.0,
Operating Gains Losses,752000.0,1698510.0,5253000.0,790000.0,549000.0,
Pension And Employee Benefit Expense,719000.0,666463.0,703000.0,675000.0,703000.0,
Gain Loss On Sale Of PPE,33000.0,1032047.0,4550000.0,115000.0,-154000.0,
Net Income From Continuing Operations,67337000.0,38741303.0,39206000.0,27334000.0,23867000.0,
