,2026-03-31,2025-03-31,2024-12-31
Free Cash Flow,-2280000.0,-253000.0,304000.0
Repurchase Of Capital Stock,,0.0,0.0
Repayment Of Debt,-202000.0,0.0,0.0
Issuance Of Debt,28000.0,180000.0,100000.0
Capital Expenditure,-56000.0,-24000.0,-1000.0
Interest Paid Supplemental Data,,0.0,1000.0
Income Tax Paid Supplemental Data,10000.0,10000.0,3000.0
End Cash Position,1774000.0,429000.0,500000.0
Beginning Cash Position,4221000.0,500000.0,167000.0
Effect Of Exchange Rate Changes,7000.0,2000.0,-1000.0
Changes In Cash,-2454000.0,-73000.0,334000.0
Financing Cash Flow,-174000.0,180000.0,47000.0
Cash Flow From Continuing Financing Activities,-174000.0,180000.0,47000.0
Net Other Financing Charges,,,-53000.0
Proceeds From Stock Option Exercised,,0.0,0.0
Net Common Stock Issuance,,0.0,0.0
Common Stock Payments,,0.0,0.0
Net Issuance Payments Of Debt,-174000.0,180000.0,100000.0
Net Short Term Debt Issuance,-174000.0,0.0,-5800000.0
Short Term Debt Payments,-202000.0,0.0,0.0
Short Term Debt Issuance,28000.0,0.0,-5800000.0
Net Long Term Debt Issuance,0.0,180000.0,5900000.0
Long Term Debt Payments,,0.0,0.0
Long Term Debt Issuance,0.0,180000.0,5900000.0
Investing Cash Flow,-56000.0,-24000.0,-18000.0
Cash Flow From Continuing Investing Activities,-56000.0,-24000.0,-18000.0
Net PPE Purchase And Sale,-20000.0,-1000.0,39000.0
Sale Of PPE,,0.0,
Purchase Of PPE,-20000.0,-1000.0,36000.0
Capital Expenditure Reported,-36000.0,-23000.0,-37000.0
Operating Cash Flow,-2224000.0,-229000.0,305000.0
Cash Flow From Continuing Operating Activities,-2224000.0,-229000.0,305000.0
Change In Working Capital,319000.0,916000.0,1573000.0
Change In Other Working Capital,,-41000.0,35000.0
Change In Other Current Liabilities,-19000.0,-16000.0,-16000.0
Change In Other Current Assets,6000.0,-10000.0,56000.0
Change In Payables And Accrued Expense,321000.0,940000.0,1151000.0
Change In Accrued Expense,243000.0,-146000.0,522000.0
Change In Payable,78000.0,1086000.0,629000.0
Change In Account Payable,78000.0,1086000.0,629000.0
Change In Prepaid Assets,97000.0,52000.0,-52000.0
Change In Receivables,-86000.0,-9000.0,399000.0
Changes In Account Receivables,-14000.0,11000.0,401000.0
Other Non Cash Items,-531000.0,-1493000.0,1806000.0
Stock Based Compensation,406000.0,65000.0,-104000.0
Unrealized Gain Loss On Investment Securities,,-1542000.0,1783000.0
Provisionand Write Offof Assets,-36000.0,79000.0,85000.0
Depreciation Amortization Depletion,78000.0,66000.0,75000.0
Depreciation And Amortization,78000.0,66000.0,75000.0
Amortization Cash Flow,32000.0,20000.0,
Amortization Of Intangibles,32000.0,20000.0,
Depreciation,46000.0,46000.0,5000.0
Operating Gains Losses,-1588000.0,391000.0,18000.0
Earnings Losses From Equity Investments,,0.0,-17000.0
Gain Loss On Investment Securities,-1588000.0,26000.0,-16000.0
Net Foreign Currency Exchange Gain Loss,,0.0,2000.0
Net Income From Continuing Operations,-872000.0,-253000.0,-3257000.0
