,2026-03-31,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-191000.0,-478000.0,4463000.0,-4229000.0
Repayment Of Debt,-87000.0,-911000.0,-662000.0,-1276000.0
Issuance Of Debt,2514000.0,881000.0,0.0,
Issuance Of Capital Stock,,,0.0,944000.0
Capital Expenditure,-5000.0,,,-30000.0
End Cash Position,1004000.0,794000.0,1389000.0,863000.0
Beginning Cash Position,2727000.0,1389000.0,863000.0,1958000.0
Effect Of Exchange Rate Changes,-1033000.0,-185000.0,-1065000.0,-745000.0
Changes In Cash,-690000.0,-410000.0,1591000.0,-350000.0
Financing Cash Flow,-933000.0,45000.0,-2872000.0,3847000.0
Cash Flow From Continuing Financing Activities,-933000.0,45000.0,-2872000.0,3847000.0
Net Other Financing Charges,-3137000.0,351000.0,-1224000.0,970000.0
Interest Paid Cff,-223000.0,-276000.0,-986000.0,-516000.0
Proceeds From Stock Option Exercised,,,0.0,1106000.0
Cash Dividends Paid,0.0,0.0,0.0,0.0
Net Common Stock Issuance,,,0.0,944000.0
Common Stock Issuance,,,0.0,944000.0
Net Issuance Payments Of Debt,2427000.0,-30000.0,-662000.0,1343000.0
Net Short Term Debt Issuance,1562000.0,,0.0,
Short Term Debt Issuance,1562000.0,,0.0,
Net Long Term Debt Issuance,865000.0,-30000.0,-662000.0,-1281000.0
Long Term Debt Payments,-87000.0,-911000.0,-662000.0,-3900000.0
Long Term Debt Issuance,952000.0,,,
Investing Cash Flow,429000.0,19000.0,0.0,2000.0
Cash Flow From Continuing Investing Activities,429000.0,19000.0,0.0,2000.0
Net Other Investing Changes,434000.0,,,
Net Business Purchase And Sale,,,,0.0
Purchase Of Business,,,,0.0
Net PPE Purchase And Sale,-5000.0,-4000.0,0.0,66000.0
Purchase Of PPE,-5000.0,-4000.0,0.0,-30000.0
Operating Cash Flow,-186000.0,-474000.0,4463000.0,-4199000.0
Cash Flow From Continuing Operating Activities,-186000.0,-474000.0,4463000.0,-4199000.0
Taxes Refund Paid,-6000.0,0.0,-6000.0,126000.0
Change In Working Capital,1521000.0,-835000.0,3815000.0,-4324000.0
Change In Other Working Capital,,,,-25000.0
Change In Payables And Accrued Expense,-4509000.0,-9901000.0,10814000.0,-5170000.0
Change In Payable,-4509000.0,-9901000.0,10814000.0,-5170000.0
Change In Account Payable,-2650000.0,-4357000.0,5270000.0,-2750000.0
Change In Inventory,2367000.0,2007000.0,-2349000.0,1444000.0
Change In Receivables,3663000.0,6281000.0,-4650000.0,4672000.0
Changes In Account Receivables,4065000.0,4876000.0,-3245000.0,1897000.0
Other Non Cash Items,740000.0,-154000.0,613000.0,212000.0
Stock Based Compensation,0.0,4000.0,8000.0,5000.0
Asset Impairment Charge,,,0.0,485000.0
Deferred Tax,-41000.0,-40000.0,-40000.0,-12000.0
Deferred Income Tax,-41000.0,-40000.0,-40000.0,-12000.0
Depreciation Amortization Depletion,497000.0,471000.0,463000.0,542000.0
Depreciation And Amortization,497000.0,471000.0,463000.0,542000.0
Amortization Cash Flow,374000.0,317000.0,338000.0,341000.0
Amortization Of Intangibles,374000.0,317000.0,338000.0,341000.0
Depreciation,123000.0,154000.0,125000.0,201000.0
Operating Gains Losses,-430000.0,274000.0,-565000.0,229000.0
Gain Loss On Investment Securities,-430000.0,274000.0,-565000.0,
Gain Loss On Sale Of Business,,,,-30000.0
Net Income From Continuing Operations,-2467000.0,-194000.0,175000.0,-1213000.0
