,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,-19599000.0,-15527000.0,-27822000.0,-29901000.0,-15368000.0,
Repayment Of Debt,,,,,,0.0
Issuance Of Debt,,0.0,0.0,,,0.0
Issuance Of Capital Stock,,145994000.0,86951000.0,,,-159000.0
Capital Expenditure,,,,,-3000000.0,-41000.0
End Cash Position,217487000.0,217852000.0,70435000.0,40022000.0,41041000.0,
Beginning Cash Position,217852000.0,70435000.0,40022000.0,41041000.0,56475000.0,
Effect Of Exchange Rate Changes,-20000.0,3000.0,-1000.0,139000.0,72000.0,
Changes In Cash,-345000.0,147414000.0,30414000.0,-1158000.0,-15506000.0,
Financing Cash Flow,2000.0,146092000.0,86905000.0,5631000.0,0.0,
Cash Flow From Continuing Financing Activities,2000.0,146092000.0,86905000.0,5631000.0,0.0,
Proceeds From Stock Option Exercised,2000.0,,,46000.0,0.0,
Net Common Stock Issuance,,145994000.0,86951000.0,,,-159000.0
Common Stock Issuance,,145994000.0,86951000.0,,,-159000.0
Net Issuance Payments Of Debt,,0.0,0.0,,,0.0
Net Long Term Debt Issuance,,0.0,0.0,,,0.0
Long Term Debt Payments,,,,,,0.0
Long Term Debt Issuance,,0.0,0.0,,,0.0
Investing Cash Flow,19252000.0,16849000.0,-28669000.0,23112000.0,-3138000.0,
Cash Flow From Continuing Investing Activities,19252000.0,16849000.0,-28669000.0,23112000.0,-3138000.0,
Net Other Investing Changes,,,,,,0.0
Net Investment Purchase And Sale,19252000.0,16849000.0,-28669000.0,23112000.0,-138000.0,
Sale Of Investment,19252000.0,18750000.0,15865000.0,28177000.0,11750000.0,
Purchase Of Investment,0.0,-1901000.0,-44534000.0,-5065000.0,-11888000.0,
Net Intangibles Purchase And Sale,0.0,0.0,0.0,0.0,-3000000.0,
Purchase Of Intangibles,0.0,0.0,0.0,0.0,-3000000.0,
Net PPE Purchase And Sale,,0.0,0.0,0.0,0.0,-41000.0
Purchase Of PPE,,0.0,0.0,0.0,0.0,-41000.0
Operating Cash Flow,-19599000.0,-15527000.0,-27822000.0,-29901000.0,-12368000.0,
Cash Flow From Continuing Operating Activities,-19599000.0,-15527000.0,-27822000.0,-29901000.0,-12368000.0,
Change In Working Capital,-2412000.0,5518000.0,-606000.0,-4208000.0,-3280000.0,
Change In Other Working Capital,-59000.0,-296000.0,-200000.0,-229000.0,1810000.0,
Change In Other Current Liabilities,-259000.0,-298000.0,-882000.0,-286000.0,-274000.0,
Change In Payables And Accrued Expense,-2173000.0,2807000.0,711000.0,-3216000.0,-5306000.0,
Change In Accrued Expense,-1549000.0,2165000.0,3365000.0,227000.0,-7782000.0,
Change In Payable,-624000.0,642000.0,-2654000.0,-3443000.0,2476000.0,
Change In Account Payable,-624000.0,642000.0,-2654000.0,-3443000.0,2476000.0,
Change In Prepaid Assets,778000.0,3386000.0,421000.0,240000.0,201000.0,
Change In Inventory,-158000.0,-399000.0,-910000.0,-81000.0,-272000.0,
Change In Receivables,-541000.0,318000.0,254000.0,-636000.0,561000.0,
Changes In Account Receivables,-541000.0,318000.0,254000.0,-636000.0,561000.0,
Other Non Cash Items,498000.0,368000.0,940000.0,1587000.0,465000.0,
Stock Based Compensation,2413000.0,2271000.0,760000.0,748000.0,519000.0,
Depreciation Amortization Depletion,223000.0,223000.0,223000.0,355000.0,476000.0,
Depreciation And Amortization,223000.0,223000.0,223000.0,355000.0,476000.0,
Operating Gains Losses,-80000.0,18000.0,676000.0,-2642000.0,-10830000.0,
Gain Loss On Investment Securities,-80000.0,18000.0,676000.0,-2642000.0,-10830000.0,
Net Income From Continuing Operations,-20241000.0,-23925000.0,-29815000.0,-25741000.0,282000.0,
