,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,77308000.0,26953000.0,49280000.0,20375000.0,57338000.0,
Repurchase Of Capital Stock,-39995000.0,-44576000.0,-34284000.0,-28007000.0,-32025000.0,
Repayment Of Debt,,0.0,,,,0.0
Capital Expenditure,-10066000.0,-12243000.0,-10858000.0,-10833000.0,-10318000.0,
End Cash Position,160819000.0,149511000.0,160511000.0,144983000.0,156584000.0,
Beginning Cash Position,149511000.0,160511000.0,144983000.0,156584000.0,146656000.0,
Effect Of Exchange Rate Changes,185000.0,-509000.0,296000.0,2451000.0,68000.0,
Changes In Cash,11123000.0,-10491000.0,15232000.0,-14052000.0,9860000.0,
Financing Cash Flow,-66076000.0,-58732000.0,-48994000.0,-42334000.0,-56095000.0,
Cash Flow From Continuing Financing Activities,-66076000.0,-58732000.0,-48994000.0,-42334000.0,-56095000.0,
Proceeds From Stock Option Exercised,-12504000.0,0.0,-538000.0,91000.0,-9273000.0,
Cash Dividends Paid,-13577000.0,-14156000.0,-14172000.0,-14418000.0,-14797000.0,
Common Stock Dividend Paid,-13577000.0,-14156000.0,-14172000.0,-14418000.0,-14797000.0,
Net Common Stock Issuance,-39995000.0,-44576000.0,-34284000.0,-28007000.0,-32025000.0,
Common Stock Payments,-39995000.0,-44576000.0,-34284000.0,-28007000.0,-32025000.0,
Net Issuance Payments Of Debt,,0.0,,,,0.0
Net Long Term Debt Issuance,,0.0,,,,0.0
Long Term Debt Payments,,0.0,,,,0.0
Investing Cash Flow,-10175000.0,9045000.0,4088000.0,-2926000.0,-1701000.0,
Cash Flow From Continuing Investing Activities,-10175000.0,9045000.0,4088000.0,-2926000.0,-1701000.0,
Net Investment Purchase And Sale,-109000.0,19088000.0,14966000.0,7923000.0,8617000.0,
Sale Of Investment,29000.0,21503000.0,15000000.0,8233000.0,34342000.0,
Purchase Of Investment,-138000.0,-2415000.0,-34000.0,-310000.0,-25725000.0,
Net Business Purchase And Sale,,0.0,-20000.0,,,-14000.0
Purchase Of Business,,0.0,,,,-14000.0
Net PPE Purchase And Sale,-10066000.0,-10043000.0,-10858000.0,-10833000.0,-10318000.0,
Sale Of PPE,,,,,,0.0
Purchase Of PPE,-10066000.0,-12243000.0,-10858000.0,-10833000.0,-10318000.0,
Operating Cash Flow,87374000.0,39196000.0,60138000.0,31208000.0,67656000.0,
Cash Flow From Continuing Operating Activities,87374000.0,39196000.0,60138000.0,31208000.0,67656000.0,
Change In Working Capital,34648000.0,-20430000.0,9041000.0,-16677000.0,18071000.0,
Change In Other Working Capital,41450000.0,-54224000.0,13647000.0,-3973000.0,45049000.0,
Change In Other Current Liabilities,-1791000.0,-2200000.0,-1203000.0,17000.0,-2651000.0,
Change In Other Current Assets,-7743000.0,,,,,
Change In Payables And Accrued Expense,10757000.0,-4945000.0,12810000.0,-4135000.0,492000.0,
Change In Receivables,-8025000.0,35854000.0,-16542000.0,-7013000.0,-13385000.0,
Changes In Account Receivables,-8025000.0,35854000.0,-16542000.0,-7013000.0,-13385000.0,
Other Non Cash Items,106000.0,-2089000.0,106000.0,106000.0,106000.0,
Stock Based Compensation,5386000.0,5759000.0,5868000.0,5856000.0,5471000.0,
Asset Impairment Charge,233000.0,0.0,3883000.0,723000.0,79000.0,
Amortization Of Securities,-3000.0,-19000.0,-273000.0,-54000.0,-86000.0,
Deferred Tax,3269000.0,4816000.0,2921000.0,-3080000.0,3076000.0,
Deferred Income Tax,3269000.0,4816000.0,2921000.0,-3080000.0,3076000.0,
Depreciation Amortization Depletion,10926000.0,13250000.0,11962000.0,12003000.0,11195000.0,
Depreciation And Amortization,10926000.0,13250000.0,11962000.0,12003000.0,11195000.0,
Gain Loss On Sale Of PPE,,,,,,0.0
Net Income From Continuing Operations,32809000.0,37909000.0,26630000.0,32331000.0,29744000.0,
