,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Free Cash Flow,78000000.0,543000000.0,153000000.0,350000000.0,-223000000.0,,
Repurchase Of Capital Stock,-401000000.0,-3000000.0,0.0,-82000000.0,-70000000.0,,
Repayment Of Debt,,,,,,0.0,0.0
Capital Expenditure,-135000000.0,-143000000.0,-146000000.0,-98000000.0,-83000000.0,,
Interest Paid Supplemental Data,30000000.0,2000000.0,29000000.0,1000000.0,31000000.0,,
Income Tax Paid Supplemental Data,33000000.0,62000000.0,31000000.0,131000000.0,11000000.0,,
End Cash Position,2189000000.0,2644000000.0,2290000000.0,2222000000.0,2004000000.0,,
Beginning Cash Position,2644000000.0,2290000000.0,2222000000.0,2004000000.0,2365000000.0,,
Effect Of Exchange Rate Changes,0.0,2000000.0,-2000000.0,0.0,5000000.0,,
Changes In Cash,-455000000.0,352000000.0,70000000.0,218000000.0,-366000000.0,,
Financing Cash Flow,-519000000.0,-61000000.0,-66000000.0,-139000000.0,-153000000.0,,
Cash Flow From Continuing Financing Activities,-519000000.0,-61000000.0,-66000000.0,-139000000.0,-153000000.0,,
Net Other Financing Charges,-62000000.0,-3000000.0,-10000000.0,-1000000.0,-28000000.0,,
Proceeds From Stock Option Exercised,7000000.0,7000000.0,6000000.0,6000000.0,6000000.0,,
Cash Dividends Paid,-63000000.0,-62000000.0,-62000000.0,-62000000.0,-61000000.0,,
Net Common Stock Issuance,-401000000.0,-3000000.0,0.0,-82000000.0,-70000000.0,,
Common Stock Payments,-401000000.0,-3000000.0,0.0,-82000000.0,-70000000.0,,
Net Issuance Payments Of Debt,,,,,,0.0,0.0
Net Long Term Debt Issuance,,,,,,0.0,0.0
Long Term Debt Payments,,,,,,0.0,0.0
Investing Cash Flow,-149000000.0,-273000000.0,-163000000.0,-91000000.0,-73000000.0,,
Cash Flow From Continuing Investing Activities,-149000000.0,-273000000.0,-163000000.0,-91000000.0,-73000000.0,,
Net Investment Purchase And Sale,-14000000.0,-130000000.0,-17000000.0,7000000.0,10000000.0,,
Sale Of Investment,98000000.0,76000000.0,51000000.0,74000000.0,88000000.0,,
Purchase Of Investment,-112000000.0,-206000000.0,-68000000.0,-67000000.0,-78000000.0,,
Net Business Purchase And Sale,,,,,,0.0,0.0
Sale Of Business,,,,,,0.0,0.0
Net PPE Purchase And Sale,-135000000.0,-143000000.0,-146000000.0,-98000000.0,-83000000.0,,
Sale Of PPE,,,,,,7000000.0,0.0
Purchase Of PPE,-135000000.0,-143000000.0,-146000000.0,-98000000.0,-83000000.0,,
Operating Cash Flow,213000000.0,686000000.0,299000000.0,448000000.0,-140000000.0,,
Cash Flow From Continuing Operating Activities,213000000.0,686000000.0,299000000.0,448000000.0,-140000000.0,,
Change In Working Capital,-315000000.0,353000000.0,-123000000.0,17000000.0,-498000000.0,,
Change In Other Working Capital,-5000000.0,-14000000.0,-15000000.0,-24000000.0,-19000000.0,,
Change In Other Current Liabilities,,0.0,-16000000.0,4000000.0,3000000.0,-1000000.0,
Change In Other Current Assets,-33000000.0,74000000.0,-36000000.0,-34000000.0,-45000000.0,,
Change In Payables And Accrued Expense,-389000000.0,36000000.0,116000000.0,264000000.0,-416000000.0,,
Change In Accrued Expense,-161000000.0,-22000000.0,176000000.0,24000000.0,-268000000.0,,
Change In Payable,-228000000.0,58000000.0,-60000000.0,240000000.0,-148000000.0,,
Change In Account Payable,-291000000.0,34000000.0,-114000000.0,340000000.0,-203000000.0,,
Change In Tax Payable,63000000.0,24000000.0,54000000.0,-100000000.0,55000000.0,,
Change In Income Tax Payable,63000000.0,24000000.0,54000000.0,-100000000.0,55000000.0,,
Change In Inventory,112000000.0,257000000.0,-172000000.0,-196000000.0,-18000000.0,,
Other Non Cash Items,2000000.0,-5000000.0,2000000.0,5000000.0,-1000000.0,,
Stock Based Compensation,40000000.0,54000000.0,37000000.0,34000000.0,37000000.0,,
Deferred Tax,19000000.0,-15000000.0,22000000.0,54000000.0,8000000.0,,
Deferred Income Tax,19000000.0,-15000000.0,22000000.0,54000000.0,8000000.0,,
Depreciation Amortization Depletion,128000000.0,128000000.0,125000000.0,122000000.0,121000000.0,,
Depreciation And Amortization,128000000.0,128000000.0,125000000.0,122000000.0,121000000.0,,
Gain Loss On Sale Of PPE,,,,,,0.0,0.0
Net Income From Continuing Operations,339000000.0,171000000.0,236000000.0,216000000.0,193000000.0,,
