,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Free Cash Flow,4042000.0,-5857000.0,-1657000.0,-7390000.0,-9190000.0,
Repurchase Of Capital Stock,,0.0,0.0,,,
Repayment Of Debt,,0.0,0.0,,,
Issuance Of Debt,,0.0,0.0,,,
Capital Expenditure,-10581000.0,-10269000.0,-7449000.0,-6963000.0,-5499000.0,
Interest Paid Supplemental Data,429000.0,953000.0,429000.0,733000.0,1438000.0,
Income Tax Paid Supplemental Data,227000.0,,,,0.0,
End Cash Position,21046000.0,14996000.0,20845000.0,16751000.0,15507000.0,
Beginning Cash Position,14996000.0,20845000.0,16751000.0,15507000.0,22232000.0,
Effect Of Exchange Rate Changes,-82000.0,9000.0,-10000.0,283000.0,142000.0,
Changes In Cash,6132000.0,-5858000.0,4104000.0,961000.0,-6867000.0,
Financing Cash Flow,830000.0,384000.0,460000.0,1536000.0,510000.0,
Cash Flow From Continuing Financing Activities,830000.0,384000.0,460000.0,1536000.0,510000.0,
Net Other Financing Charges,,0.0,-828000.0,,,
Proceeds From Stock Option Exercised,830000.0,384000.0,1288000.0,905000.0,510000.0,
Net Common Stock Issuance,,0.0,0.0,,,
Common Stock Payments,,0.0,0.0,,,
Net Issuance Payments Of Debt,,0.0,0.0,,,
Net Long Term Debt Issuance,,0.0,0.0,,,
Long Term Debt Payments,,0.0,0.0,,,
Long Term Debt Issuance,,0.0,0.0,,,
Investing Cash Flow,-9321000.0,-10654000.0,-2148000.0,-148000.0,-3686000.0,
Cash Flow From Continuing Investing Activities,-9321000.0,-10654000.0,-2148000.0,-148000.0,-3686000.0,
Dividends Received Cfi,40000.0,,,-18000.0,84000.0,
Net Investment Purchase And Sale,1220000.0,-471000.0,5367000.0,6833000.0,1729000.0,
Sale Of Investment,13500000.0,1500000.0,7500000.0,9000000.0,4000000.0,
Purchase Of Investment,-12280000.0,-1971000.0,-2133000.0,-2167000.0,-2271000.0,
Net Business Purchase And Sale,,,,,,0.0
Purchase Of Business,,,,,,0.0
Net PPE Purchase And Sale,-10581000.0,-10269000.0,-7449000.0,-6963000.0,-5499000.0,
Sale Of PPE,,0.0,0.0,,,0.0
Purchase Of PPE,-10581000.0,-10269000.0,-7449000.0,-6963000.0,-5499000.0,
Operating Cash Flow,14623000.0,4412000.0,5792000.0,-427000.0,-3691000.0,
Cash Flow From Continuing Operating Activities,14623000.0,4412000.0,5792000.0,-427000.0,-3691000.0,
Change In Working Capital,4761000.0,-5401000.0,-1027000.0,-4985000.0,-2164000.0,
Change In Other Working Capital,1761000.0,-1019000.0,1120000.0,173000.0,1877000.0,
Change In Other Current Liabilities,-395000.0,-1690000.0,-2034000.0,-1648000.0,-1544000.0,
Change In Other Current Assets,-3113000.0,461000.0,-1174000.0,1936000.0,-1995000.0,
Change In Payables And Accrued Expense,28685000.0,-3689000.0,11332000.0,-6169000.0,14416000.0,
Change In Accrued Expense,11014000.0,-1660000.0,7106000.0,2534000.0,-540000.0,
Change In Payable,17671000.0,-2029000.0,4226000.0,-8703000.0,14956000.0,
Change In Account Payable,17657000.0,-1568000.0,4367000.0,-8687000.0,15048000.0,
Change In Tax Payable,14000.0,-461000.0,-141000.0,-16000.0,-92000.0,
Change In Income Tax Payable,14000.0,-461000.0,-141000.0,-16000.0,-92000.0,
Change In Prepaid Assets,214000.0,-1352000.0,-786000.0,1401000.0,-1519000.0,
Change In Inventory,273000.0,327000.0,380000.0,-531000.0,-41000.0,
Change In Receivables,-22664000.0,1561000.0,-9865000.0,-147000.0,-13358000.0,
Changes In Account Receivables,-22664000.0,1561000.0,-9865000.0,-147000.0,-13358000.0,
Other Non Cash Items,1397000.0,1763000.0,1556000.0,1086000.0,951000.0,
Stock Based Compensation,8327000.0,10377000.0,10748000.0,7895000.0,7342000.0,
Asset Impairment Charge,552000.0,1288000.0,1187000.0,1112000.0,1100000.0,
Deferred Tax,,-40000.0,-21000.0,,,-16000.0
Deferred Income Tax,,-40000.0,-21000.0,,,-16000.0
Depreciation Amortization Depletion,4931000.0,5009000.0,5000000.0,4495000.0,4246000.0,
Depreciation And Amortization,4931000.0,5009000.0,5000000.0,4495000.0,4246000.0,
Operating Gains Losses,-86000.0,54000.0,-54000.0,16430000.0,-90000.0,
Earnings Losses From Equity Investments,-86000.0,54000.0,-54000.0,0.0,-90000.0,
Gain Loss On Sale Of PPE,,0.0,0.0,,-30000.0,26000.0
Net Income From Continuing Operations,-5259000.0,-8638000.0,-11597000.0,-26437000.0,-15076000.0,
