,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Free Cash Flow,48587000000.0,34904000000.0,22115000000.0,13470000000.0,26187000000.0,,
Repurchase Of Capital Stock,-19312000000.0,-3815000000.0,-12456000000.0,-9720000000.0,-14095000000.0,,
Repayment Of Debt,,0.0,0.0,,,0.0,0.0
Capital Expenditure,-1757000000.0,-1284000000.0,-1636000000.0,-1895000000.0,-1227000000.0,,
Income Tax Paid Supplemental Data,,6979000000.0,4858000000.0,,,4129000000.0,3540000000.0
End Cash Position,13237000000.0,10605000000.0,11486000000.0,11639000000.0,15234000000.0,,
Beginning Cash Position,10605000000.0,11486000000.0,11639000000.0,15234000000.0,8589000000.0,,
Changes In Cash,2632000000.0,-881000000.0,-153000000.0,-3595000000.0,6645000000.0,,
Financing Cash Flow,-21283000000.0,-6208000000.0,-14880000000.0,-11833000000.0,-15553000000.0,,
Cash Flow From Continuing Financing Activities,-21283000000.0,-6208000000.0,-14880000000.0,-11833000000.0,-15553000000.0,,
Net Other Financing Charges,-2243000000.0,-2152000000.0,-2453000000.0,-1869000000.0,-1584000000.0,,
Proceeds From Stock Option Exercised,515000000.0,1000000.0,273000000.0,0.0,370000000.0,,
Cash Dividends Paid,-243000000.0,-242000000.0,-244000000.0,-244000000.0,-244000000.0,,
Common Stock Dividend Paid,-243000000.0,-242000000.0,-244000000.0,-244000000.0,-244000000.0,,
Net Common Stock Issuance,-19312000000.0,-3815000000.0,-12456000000.0,-9720000000.0,-14095000000.0,,
Common Stock Payments,-19312000000.0,-3815000000.0,-12456000000.0,-9720000000.0,-14095000000.0,,
Net Issuance Payments Of Debt,,0.0,0.0,,,0.0,0.0
Net Long Term Debt Issuance,,0.0,0.0,,,0.0,0.0
Long Term Debt Payments,,0.0,0.0,,,0.0,0.0
Investing Cash Flow,-26429000000.0,-30861000000.0,-9024000000.0,-7127000000.0,-5216000000.0,,
Cash Flow From Continuing Investing Activities,-26429000000.0,-30861000000.0,-9024000000.0,-7127000000.0,-5216000000.0,,
Net Investment Purchase And Sale,-24585000000.0,-16412000000.0,-6695000000.0,-4938000000.0,-3606000000.0,,
Sale Of Investment,1997000000.0,16928000000.0,2730000000.0,3220000000.0,3589000000.0,,
Purchase Of Investment,-26582000000.0,-33340000000.0,-9425000000.0,-8158000000.0,-7195000000.0,,
Net Business Purchase And Sale,-87000000.0,-13165000000.0,-693000000.0,-294000000.0,-383000000.0,,
Sale Of Business,,,,,,,66000000.0
Purchase Of Business,-87000000.0,-13165000000.0,-693000000.0,-294000000.0,-383000000.0,,
Net PPE Purchase And Sale,-1757000000.0,-1284000000.0,-1636000000.0,-1895000000.0,-1227000000.0,,
Purchase Of PPE,-1757000000.0,-1284000000.0,-1636000000.0,-1895000000.0,-1227000000.0,,
Operating Cash Flow,50344000000.0,36188000000.0,23751000000.0,15365000000.0,27414000000.0,,
Cash Flow From Continuing Operating Activities,50344000000.0,36188000000.0,23751000000.0,15365000000.0,27414000000.0,,
Change In Working Capital,3544000000.0,-4325000000.0,-9256000000.0,-11022000000.0,8654000000.0,,
Change In Other Current Liabilities,1217000000.0,533000000.0,332000000.0,629000000.0,350000000.0,,
Change In Payables And Accrued Expense,9973000000.0,2117000000.0,906000000.0,-2739000000.0,8069000000.0,,
Change In Accrued Expense,7763000000.0,1053000000.0,1129000000.0,-4053000000.0,7128000000.0,,
Change In Payable,2210000000.0,1064000000.0,-223000000.0,1314000000.0,941000000.0,,
Change In Account Payable,2210000000.0,1064000000.0,-223000000.0,1314000000.0,941000000.0,,
Change In Prepaid Assets,-983000000.0,-280000000.0,-89000000.0,386000000.0,560000000.0,,
Change In Inventory,-4420000000.0,-1621000000.0,-4823000000.0,-3622000000.0,-1258000000.0,,
Change In Receivables,-2243000000.0,-5074000000.0,-5582000000.0,-5676000000.0,933000000.0,,
Changes In Account Receivables,-2243000000.0,-5074000000.0,-5582000000.0,-5676000000.0,933000000.0,,
Other Non Cash Items,-94000000.0,-11000000.0,-80000000.0,-98000000.0,-98000000.0,,
Stock Based Compensation,1928000000.0,1633000000.0,1654000000.0,1625000000.0,1474000000.0,,
Deferred Tax,1584000000.0,611000000.0,125000000.0,17000000.0,-2177000000.0,,
Deferred Income Tax,1584000000.0,611000000.0,125000000.0,17000000.0,-2177000000.0,,
Depreciation Amortization Depletion,997000000.0,812000000.0,751000000.0,669000000.0,611000000.0,,
Depreciation And Amortization,997000000.0,812000000.0,751000000.0,669000000.0,611000000.0,,
Operating Gains Losses,-15936000000.0,-5492000000.0,-1353000000.0,-2248000000.0,175000000.0,,
Gain Loss On Investment Securities,-15936000000.0,-5492000000.0,-1353000000.0,-2248000000.0,175000000.0,,
Gain Loss On Sale Of Business,,,,,,,-38000000.0
Net Income From Continuing Operations,58321000000.0,42960000000.0,31910000000.0,26422000000.0,18775000000.0,,
