,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Ordinary Shares Number,122715000.0,122448000.0,122165000.0,121958000.0,121407000.0
Share Issued,122715000.0,122448000.0,122165000.0,121958000.0,121407000.0
Total Debt,237633000.0,233148000.0,232526000.0,228379000.0,223660000.0
Tangible Book Value,375805000.0,367730000.0,369625000.0,361451000.0,354089000.0
Invested Capital,375805000.0,367730000.0,369625000.0,361451000.0,354089000.0
Working Capital,204411000.0,202308000.0,211992000.0,210564000.0,207984000.0
Net Tangible Assets,375805000.0,367730000.0,369625000.0,361451000.0,354089000.0
Capital Lease Obligations,237633000.0,233148000.0,232526000.0,228379000.0,223660000.0
Common Stock Equity,375805000.0,367730000.0,369625000.0,361451000.0,354089000.0
Total Capitalization,375805000.0,367730000.0,369625000.0,361451000.0,354089000.0
Total Equity Gross Minority Interest,375805000.0,367730000.0,369625000.0,361451000.0,354089000.0
Stockholders Equity,375805000.0,367730000.0,369625000.0,361451000.0,354089000.0
Gains Losses Not Affecting Retained Earnings,-1806000.0,-1481000.0,-1659000.0,-1759000.0,-1929000.0
Other Equity Adjustments,-1806000.0,-1481000.0,-1659000.0,-1759000.0,-1929000.0
Retained Earnings,-682403000.0,-685580000.0,-679627000.0,-685501000.0,-683749000.0
Additional Paid In Capital,1060002000.0,1054779000.0,1050899000.0,1048699000.0,1039755000.0
Capital Stock,12000.0,12000.0,12000.0,12000.0,12000.0
Common Stock,12000.0,12000.0,12000.0,12000.0,12000.0
Total Liabilities Net Minority Interest,360604000.0,353189000.0,337296000.0,340448000.0,328666000.0
Total Non Current Liabilities Net Minority Interest,207322000.0,203059000.0,205231000.0,204915000.0,206053000.0
Other Non Current Liabilities,1570000.0,1310000.0,1346000.0,1168000.0,1275000.0
Long Term Debt And Capital Lease Obligation,205752000.0,201749000.0,203885000.0,203747000.0,204778000.0
Long Term Capital Lease Obligation,205752000.0,201749000.0,203885000.0,203747000.0,204778000.0
Current Liabilities,153282000.0,150130000.0,132065000.0,135533000.0,122613000.0
Other Current Liabilities,2939000.0,3658000.0,2900000.0,2771000.0,2876000.0
Current Deferred Liabilities,20909000.0,33869000.0,21997000.0,21522000.0,22513000.0
Current Deferred Revenue,20909000.0,33869000.0,21997000.0,21522000.0,22513000.0
Current Debt And Capital Lease Obligation,31881000.0,31399000.0,28641000.0,24632000.0,18882000.0
Current Capital Lease Obligation,31881000.0,31399000.0,28641000.0,24632000.0,18882000.0
Payables And Accrued Expenses,97553000.0,81204000.0,78527000.0,86608000.0,78342000.0
Current Accrued Expenses,60342000.0,49225000.0,67641000.0,60571000.0,51796000.0
Payables,37211000.0,31979000.0,10886000.0,26037000.0,26546000.0
Accounts Payable,37211000.0,31979000.0,10886000.0,26037000.0,26546000.0
Total Assets,736409000.0,720919000.0,706921000.0,701899000.0,682755000.0
Total Non Current Assets,378716000.0,368481000.0,362864000.0,355802000.0,352158000.0
Other Non Current Assets,12118000.0,10228000.0,8780000.0,8406000.0,8173000.0
Net PPE,366598000.0,358253000.0,354084000.0,347396000.0,343985000.0
Accumulated Depreciation,-218186000.0,-205309000.0,-192169000.0,-179741000.0,-167233000.0
Gross PPE,584784000.0,563562000.0,546253000.0,527137000.0,511218000.0
Leases,225796000.0,218358000.0,211365000.0,203690000.0,193953000.0
Construction In Progress,16284000.0,18444000.0,16083000.0,13897000.0,17403000.0
Other Properties,175274000.0,170805000.0,171508000.0,170240000.0,170190000.0
Machinery Furniture Equipment,167430000.0,155955000.0,147297000.0,139310000.0,129672000.0
Properties,0.0,0.0,0.0,0.0,0.0
Current Assets,357693000.0,352438000.0,344057000.0,346097000.0,330597000.0
Other Current Assets,21232000.0,18283000.0,16962000.0,15306000.0,15444000.0
Inventory,46454000.0,44512000.0,45592000.0,43268000.0,48606000.0
Receivables,1761000.0,3285000.0,1143000.0,1139000.0,1473000.0
Accounts Receivable,1761000.0,3285000.0,1143000.0,1139000.0,1473000.0
Cash Cash Equivalents And Short Term Investments,288246000.0,286358000.0,280360000.0,286384000.0,265074000.0
Cash And Cash Equivalents,288246000.0,286358000.0,280360000.0,286384000.0,265074000.0
