,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Ordinary Shares Number,323741458.0,318480601.0,167595781.0,133753450.0,133031072.0,,
Share Issued,323741458.0,318480601.0,167595781.0,133753450.0,133031072.0,,
Total Debt,728000.0,,,,,,
Tangible Book Value,1141236000.0,1143159000.0,802982000.0,667100000.0,678193000.0,,
Invested Capital,1166874000.0,1168841000.0,828708000.0,692871000.0,704008000.0,,
Working Capital,877527000.0,976516000.0,274190000.0,337634000.0,456157000.0,,
Net Tangible Assets,1141236000.0,1143159000.0,802982000.0,667100000.0,678193000.0,,
Capital Lease Obligations,728000.0,,,,,,
Common Stock Equity,1166874000.0,1168841000.0,828708000.0,692871000.0,704008000.0,,
Total Capitalization,1166874000.0,1168841000.0,828708000.0,692871000.0,704008000.0,,
Total Equity Gross Minority Interest,1109897000.0,1113551000.0,434816000.0,498862000.0,529486000.0,,
Minority Interest,-56977000.0,-55290000.0,-393892000.0,-194009000.0,-174522000.0,,
Stockholders Equity,1166874000.0,1168841000.0,828708000.0,692871000.0,704008000.0,,
Retained Earnings,-776886000.0,-732871000.0,-682042000.0,-408723000.0,-391082000.0,,
Additional Paid In Capital,1943726000.0,1901678000.0,1510720000.0,1101566000.0,1095062000.0,,
Capital Stock,34000.0,34000.0,30000.0,28000.0,28000.0,,
Common Stock,34000.0,34000.0,30000.0,28000.0,28000.0,,
Total Liabilities Net Minority Interest,38430000.0,298961000.0,448319000.0,107590000.0,88612000.0,,
Total Non Current Liabilities Net Minority Interest,7492000.0,2905000.0,2691000.0,2664000.0,1356000.0,,
Other Non Current Liabilities,7185000.0,2570000.0,2209000.0,2321000.0,1008000.0,,
Derivative Product Liabilities,,,,,,0.0,58681000.0
Tradeand Other Payables Non Current,,,,,,,23604000.0
Non Current Deferred Liabilities,307000.0,335000.0,482000.0,343000.0,348000.0,,
Non Current Deferred Revenue,307000.0,335000.0,482000.0,343000.0,348000.0,,
Current Liabilities,30938000.0,296056000.0,445628000.0,104926000.0,87256000.0,,
Other Current Liabilities,,,32323000.0,32323000.0,32327000.0,32327000.0,33064000.0
Current Deferred Liabilities,1409000.0,613000.0,630000.0,299000.0,574000.0,,
Current Deferred Revenue,1409000.0,613000.0,630000.0,299000.0,574000.0,,
Current Debt And Capital Lease Obligation,728000.0,,,,,,
Current Capital Lease Obligation,728000.0,,,,,,
Pensionand Other Post Retirement Benefit Plans Current,7243000.0,8280000.0,8700000.0,6299000.0,5605000.0,,
Payables And Accrued Expenses,21558000.0,287163000.0,403975000.0,66005000.0,48750000.0,,
Current Accrued Expenses,,648000.0,560000.0,1376000.0,1141000.0,1356000.0,
Payables,21558000.0,286515000.0,403415000.0,64629000.0,47609000.0,,
Accounts Payable,21558000.0,286515000.0,403415000.0,64629000.0,47609000.0,,
Total Assets,1148327000.0,1412512000.0,883135000.0,606452000.0,618098000.0,,
Total Non Current Assets,239862000.0,139940000.0,163317000.0,163892000.0,74685000.0,,
Other Non Current Assets,27317000.0,15613000.0,10167000.0,2769000.0,1599000.0,,
Non Current Accounts Receivable,65092000.0,63767000.0,63315000.0,64338000.0,44987000.0,,
Investments And Advances,118634000.0,32954000.0,61991000.0,69168000.0,,0.0,
Goodwill And Other Intangible Assets,25638000.0,25682000.0,25726000.0,25771000.0,25815000.0,,
Other Intangible Assets,17383000.0,17427000.0,17471000.0,17516000.0,17560000.0,,
Goodwill,8255000.0,8255000.0,8255000.0,8255000.0,8255000.0,,
Net PPE,3181000.0,1924000.0,2118000.0,1846000.0,2284000.0,,
Accumulated Depreciation,-17005000.0,-16740000.0,-18661000.0,-18411000.0,-18178000.0,,
Gross PPE,20186000.0,18664000.0,20779000.0,20257000.0,20462000.0,,
Leases,489000.0,489000.0,2189000.0,2189000.0,2189000.0,,
Construction In Progress,331000.0,61000.0,521000.0,0.0,176000.0,,
Other Properties,1165000.0,1165000.0,1165000.0,1165000.0,1165000.0,,
Machinery Furniture Equipment,18201000.0,16949000.0,16904000.0,16903000.0,16932000.0,,
Properties,0.0,0.0,0.0,0.0,0.0,,
Current Assets,908465000.0,1272572000.0,719818000.0,442560000.0,543413000.0,,
Other Current Assets,4768000.0,4877000.0,7746000.0,3918000.0,3553000.0,,
Restricted Cash,5100000.0,5100000.0,5100000.0,5100000.0,5100000.0,,
Prepaid Assets,,,,,,,10914000.0
Receivables,8468000.0,8378000.0,15187000.0,12796000.0,13338000.0,,
Accounts Receivable,8468000.0,8378000.0,15187000.0,12796000.0,13338000.0,,
Allowance For Doubtful Accounts Receivable,-5488000.0,,,,-1000000.0,-1000000.0,
Gross Accounts Receivable,13956000.0,,,,14338000.0,22104000.0,
Cash Cash Equivalents And Short Term Investments,890129000.0,1254217000.0,691785000.0,420746000.0,521422000.0,,
Other Short Term Investments,549000000.0,417800000.0,284200000.0,123051000.0,30000000.0,,
Cash And Cash Equivalents,341129000.0,836417000.0,407585000.0,297695000.0,491422000.0,,
