,2026-03-31,2025-03-31,2024-09-30
Ordinary Shares Number,640045681.0,637845483.0,636639355.0
Share Issued,640045681.0,637845483.0,636639355.0
Total Debt,1720000000.0,1604000000.0,1659000000.0
Tangible Book Value,159840000000.0,149829000000.0,144791000000.0
Invested Capital,160260000000.0,150315000000.0,145322000000.0
Working Capital,117450000000.0,108981000000.0,91435000000.0
Net Tangible Assets,159840000000.0,149829000000.0,144791000000.0
Capital Lease Obligations,1720000000.0,1556000000.0,1659000000.0
Common Stock Equity,160260000000.0,150267000000.0,145322000000.0
Total Capitalization,160260000000.0,150267000000.0,145322000000.0
Total Equity Gross Minority Interest,160280000000.0,149971000000.0,145075000000.0
Minority Interest,20000000.0,-296000000.0,-247000000.0
Stockholders Equity,160260000000.0,150267000000.0,145322000000.0
Other Equity Interest,159620000000.0,6479000000.0,144685000000.0
Retained Earnings,,-126621000000.0,
Additional Paid In Capital,,267738000000.0,
Capital Stock,640000000.0,638000000.0,637000000.0
Common Stock,640000000.0,638000000.0,637000000.0
Total Liabilities Net Minority Interest,78870000000.0,64506000000.0,36972000000.0
Total Non Current Liabilities Net Minority Interest,2910000000.0,2642000000.0,3146000000.0
Other Non Current Liabilities,50000000.0,143000000.0,165000000.0
Non Current Pension And Other Postretirement Benefit Plans,,909000000.0,
Tradeand Other Payables Non Current,,143000000.0,
Non Current Deferred Revenue,200000000.0,376000000.0,735000000.0
Long Term Debt And Capital Lease Obligation,1370000000.0,1214000000.0,1354000000.0
Long Term Capital Lease Obligation,1370000000.0,1214000000.0,1354000000.0
Long Term Provisions,1290000000.0,909000000.0,892000000.0
Current Liabilities,75960000000.0,61864000000.0,33826000000.0
Other Current Liabilities,1970000000.0,2146000000.0,1749000000.0
Current Debt And Capital Lease Obligation,350000000.0,390000000.0,305000000.0
Current Capital Lease Obligation,350000000.0,342000000.0,305000000.0
Current Debt,0.0,48000000.0,
Pensionand Other Post Retirement Benefit Plans Current,,2315000000.0,
Current Provisions,1710000000.0,2315000000.0,2324000000.0
Payables,8890000000.0,53602000000.0,7515000000.0
Other Payable,,44444000000.0,
Total Tax Payable,0.0,1749000000.0,35000000.0
Accounts Payable,8890000000.0,7409000000.0,7480000000.0
Total Assets,239150000000.0,214477000000.0,182047000000.0
Total Non Current Assets,45740000000.0,43632000000.0,56786000000.0
Other Non Current Assets,340000000.0,390000000.0,295000000.0
Non Current Prepaid Assets,,307000000.0,
Non Current Deferred Taxes Assets,120000000.0,112000000.0,115000000.0
Investmentin Financial Assets,29370000000.0,25414000000.0,38878000000.0
Held To Maturity Securities,,25232000000.0,
Available For Sale Securities,29370000000.0,66000000.0,38878000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,116000000.0,
Long Term Equity Investment,400000000.0,442000000.0,371000000.0
Investmentsin Joint Venturesat Cost,,0.0,0.0
Investmentsin Associatesat Cost,400000000.0,442000000.0,371000000.0
Goodwill And Other Intangible Assets,420000000.0,438000000.0,531000000.0
Other Intangible Assets,420000000.0,438000000.0,430000000.0
Goodwill,,0.0,101000000.0
Net PPE,8750000000.0,8893000000.0,9174000000.0
Accumulated Depreciation,,-21865000000.0,
Gross PPE,8750000000.0,30758000000.0,9174000000.0
Construction In Progress,70000000.0,322000000.0,59000000.0
Other Properties,8680000000.0,8571000000.0,9115000000.0
Machinery Furniture Equipment,,26376000000.0,
Buildings And Improvements,,3216000000.0,
Land And Improvements,,844000000.0,
Properties,,0.0,
Current Assets,193410000000.0,170845000000.0,125261000000.0
Other Current Assets,6350000000.0,4846000000.0,4769000000.0
Restricted Cash,,24671000000.0,
Prepaid Assets,,5523000000.0,
Other Receivables,4000000000.0,21958000000.0,150000000.0
Taxes Receivable,,1518000000.0,
Accounts Receivable,11860000000.0,10363000000.0,13378000000.0
Cash Cash Equivalents And Short Term Investments,171200000000.0,106809000000.0,106964000000.0
Other Short Term Investments,138350000000.0,86040000000.0,80469000000.0
Cash And Cash Equivalents,32850000000.0,20769000000.0,26495000000.0
Cash Financial,,20769000000.0,
