,2026-03-31,2025-03-31,2024-09-30
Ordinary Shares Number,33675442.0,,
Share Issued,33675442.0,,
Net Debt,130000000.0,90980000.0,184140000.0
Total Debt,505000000.0,293300000.0,305160000.0
Tangible Book Value,2069100000.0,1728170000.0,1642420000.0
Invested Capital,2563600000.0,2004250000.0,1927970000.0
Working Capital,906600000.0,678230000.0,747540000.0
Net Tangible Assets,2069100000.0,1728170000.0,1642420000.0
Capital Lease Obligations,16800000.0,23770000.0,24350000.0
Common Stock Equity,2075400000.0,1734720000.0,1647160000.0
Total Capitalization,2139200000.0,1861490000.0,1796660000.0
Total Equity Gross Minority Interest,2075400000.0,1734720000.0,1647160000.0
Stockholders Equity,2075400000.0,1734720000.0,1647160000.0
Other Equity Interest,1738600000.0,,
Retained Earnings,,1392820000.0,1305160000.0
Additional Paid In Capital,,110000.0,110000.0
Capital Stock,336800000.0,318650000.0,318650000.0
Common Stock,336800000.0,318650000.0,318650000.0
Total Liabilities Net Minority Interest,1767800000.0,1385520000.0,1147600000.0
Total Non Current Liabilities Net Minority Interest,155300000.0,204380000.0,220750000.0
Other Non Current Liabilities,,,-10000.0
Non Current Pension And Other Postretirement Benefit Plans,,56300000.0,50440000.0
Non Current Deferred Taxes Liabilities,0.0,8990000.0,7340000.0
Long Term Debt And Capital Lease Obligation,75400000.0,139090000.0,162980000.0
Long Term Capital Lease Obligation,11600000.0,12320000.0,13480000.0
Long Term Debt,63800000.0,126770000.0,149500000.0
Long Term Provisions,79900000.0,,
Current Liabilities,1612500000.0,1181140000.0,926850000.0
Other Current Liabilities,300000000.0,7730000.0,3010000.0
Current Deferred Taxes Liabilities,0.0,,
Current Debt And Capital Lease Obligation,429600000.0,154210000.0,142180000.0
Current Capital Lease Obligation,5200000.0,11450000.0,10870000.0
Current Debt,424400000.0,142760000.0,131310000.0
Pensionand Other Post Retirement Benefit Plans Current,,2000000.0,4000000.0
Current Provisions,178600000.0,,1700000.0
Payables,669300000.0,862990000.0,648380000.0
Other Payable,,458250000.0,267350000.0
Accounts Payable,669300000.0,404740000.0,381030000.0
Total Assets,3843200000.0,3120240000.0,2794760000.0
Total Non Current Assets,1324100000.0,1260870000.0,1120370000.0
Other Non Current Assets,11000000.0,110000.0,-80000.0
Non Current Prepaid Assets,,7890000.0,6160000.0
Non Current Deferred Taxes Assets,14700000.0,,
Investmentin Financial Assets,277000000.0,68610000.0,70870000.0
Available For Sale Securities,277000000.0,53360000.0,49260000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,15250000.0,21610000.0
Long Term Equity Investment,,142120000.0,139910000.0
Investmentsin Associatesat Cost,,142120000.0,139910000.0
Goodwill And Other Intangible Assets,6300000.0,6550000.0,4740000.0
Other Intangible Assets,,6550000.0,4740000.0
Net PPE,1015100000.0,980480000.0,768580000.0
Accumulated Depreciation,,-155990000.0,-136060000.0
Gross PPE,1015100000.0,1136470000.0,904640000.0
Construction In Progress,0.0,7110000.0,13300000.0
Other Properties,1015100000.0,540000.0,510000.0
Machinery Furniture Equipment,,812230000.0,809090000.0
Buildings And Improvements,,80330000.0,81740000.0
Land And Improvements,,236260000.0,
Properties,,0.0,0.0
Current Assets,2519100000.0,1859370000.0,1674390000.0
Other Current Assets,391600000.0,280000.0,10000.0
Assets Held For Sale Current,17000000.0,,
Restricted Cash,,207660000.0,180620000.0
Prepaid Assets,,108020000.0,78050000.0
Other Receivables,,143360000.0,168520000.0
Taxes Receivable,22800000.0,45900000.0,49800000.0
Accounts Receivable,1438300000.0,1097820000.0,1056930000.0
Allowance For Doubtful Accounts Receivable,,-32570000.0,-25770000.0
Gross Accounts Receivable,,1130390000.0,1082700000.0
Cash Cash Equivalents And Short Term Investments,649400000.0,256330000.0,140460000.0
Other Short Term Investments,291200000.0,77780000.0,43790000.0
Cash And Cash Equivalents,358200000.0,178550000.0,96670000.0
Cash Equivalents,,53100000.0,22620000.0
Cash Financial,,125450000.0,74050000.0
