,2026-03-31,2025-03-31,2024-09-30
Ordinary Shares Number,213365899.0,213365899.0,213365899.0
Share Issued,213365899.0,213365899.0,213365899.0
Total Debt,933500000.0,864300000.0,1022400000.0
Tangible Book Value,7505800000.0,6814500000.0,6346800000.0
Invested Capital,7865100000.0,7113500000.0,6717700000.0
Working Capital,3518100000.0,2608700000.0,1924800000.0
Net Tangible Assets,7505800000.0,6814500000.0,6346800000.0
Capital Lease Obligations,669400000.0,693800000.0,809000000.0
Common Stock Equity,7601000000.0,6943000000.0,6504300000.0
Total Capitalization,7601000000.0,6943000000.0,6504300000.0
Total Equity Gross Minority Interest,7601000000.0,6943000000.0,6504300000.0
Stockholders Equity,7601000000.0,6943000000.0,6504300000.0
Other Equity Interest,7387600000.0,61500000.0,6290900000.0
Retained Earnings,,3418900000.0,
Additional Paid In Capital,,250400000.0,
Capital Stock,213400000.0,213400000.0,213400000.0
Common Stock,213400000.0,213400000.0,213400000.0
Total Liabilities Net Minority Interest,9065100000.0,8603800000.0,7530400000.0
Total Non Current Liabilities Net Minority Interest,811300000.0,753800000.0,811400000.0
Other Non Current Liabilities,18100000.0,54100000.0,73200000.0
Non Current Deferred Revenue,,54100000.0,
Long Term Debt And Capital Lease Obligation,401100000.0,439300000.0,490800000.0
Long Term Capital Lease Obligation,401100000.0,439300000.0,490800000.0
Long Term Debt,,0.0,0.0
Long Term Provisions,392100000.0,260400000.0,247400000.0
Current Liabilities,8253800000.0,7850000000.0,6719000000.0
Other Current Liabilities,565200000.0,425000000.0,337400000.0
Current Deferred Taxes Liabilities,,0.0,
Current Debt And Capital Lease Obligation,532400000.0,425000000.0,531600000.0
Current Capital Lease Obligation,268300000.0,254500000.0,318200000.0
Current Debt,264100000.0,170500000.0,213400000.0
Current Provisions,416900000.0,318200000.0,307600000.0
Payables,6073100000.0,6949200000.0,5098800000.0
Other Payable,,652900000.0,
Dividends Payable,,7300000.0,
Total Tax Payable,65700000.0,0.0,0.0
Accounts Payable,6007400000.0,6289000000.0,5098800000.0
Total Assets,16666100000.0,15546800000.0,14034700000.0
Total Non Current Assets,4894200000.0,5088100000.0,5390900000.0
Other Non Current Assets,81200000.0,42100000.0,37700000.0
Non Current Prepaid Assets,53700000.0,174800000.0,
Non Current Deferred Taxes Assets,429300000.0,341800000.0,298300000.0
Investmentin Financial Assets,152200000.0,168100000.0,180400000.0
Available For Sale Securities,152200000.0,168100000.0,180400000.0
Goodwill And Other Intangible Assets,95200000.0,128500000.0,157500000.0
Other Intangible Assets,95200000.0,128500000.0,157500000.0
Net PPE,4064000000.0,4324800000.0,4576200000.0
Accumulated Depreciation,,-3590400000.0,
Gross PPE,4064000000.0,7915200000.0,4576200000.0
Construction In Progress,84000000.0,55100000.0,113900000.0
Other Properties,3980000000.0,19900000.0,4462300000.0
Machinery Furniture Equipment,,4390200000.0,
Buildings And Improvements,,3321200000.0,
Land And Improvements,,128800000.0,
Properties,,0.0,
Current Assets,11771900000.0,10458700000.0,8643800000.0
Other Current Assets,283300000.0,293800000.0,433700000.0
Assets Held For Sale Current,28000000.0,,
Restricted Cash,,35300000.0,
Prepaid Assets,,324800000.0,
Inventory,4255600000.0,4296700000.0,4171400000.0
Other Inventories,,3500000.0,
Finished Goods,,3223400000.0,
Work In Process,,31400000.0,
Raw Materials,,1038400000.0,
Other Receivables,,10500000.0,
Taxes Receivable,,0.0,0.0
Accounts Receivable,6194300000.0,5127800000.0,3448400000.0
Allowance For Doubtful Accounts Receivable,,-225400000.0,
Gross Accounts Receivable,,5353200000.0,
Cash Cash Equivalents And Short Term Investments,1010700000.0,663600000.0,590300000.0
Other Short Term Investments,691600000.0,140800000.0,192900000.0
Cash And Cash Equivalents,319100000.0,522800000.0,397400000.0
Cash Equivalents,,330000000.0,
Cash Financial,,192800000.0,
