,2026-03-31,2025-03-31,2024-09-30
Ordinary Shares Number,110117329.0,110059081.0,109978193.0
Share Issued,110117329.0,110059081.0,109978193.0
Net Debt,2230900000.0,3261500000.0,2129500000.0
Total Debt,33166800000.0,33140900000.0,29302500000.0
Tangible Book Value,2463300000.0,2709100000.0,2176900000.0
Invested Capital,5267800000.0,6613100000.0,4895200000.0
Working Capital,-4811700000.0,-4495200000.0,-5111600000.0
Net Tangible Assets,2463300000.0,2709100000.0,2176900000.0
Capital Lease Obligations,30809100000.0,29739800000.0,27034100000.0
Common Stock Equity,2910100000.0,3212000000.0,2626800000.0
Total Capitalization,3388400000.0,4170300000.0,3126800000.0
Total Equity Gross Minority Interest,2910100000.0,3212000000.0,2626800000.0
Stockholders Equity,2910100000.0,3212000000.0,2626800000.0
Other Equity Interest,2359500000.0,136200000.0,2076900000.0
Retained Earnings,,-7312800000.0,
Additional Paid In Capital,,9605400000.0,
Capital Stock,550600000.0,550300000.0,549900000.0
Common Stock,550600000.0,550300000.0,549900000.0
Total Liabilities Net Minority Interest,59996500000.0,57734200000.0,53717300000.0
Total Non Current Liabilities Net Minority Interest,28075500000.0,27640000000.0,24664800000.0
Other Non Current Liabilities,700000.0,,
Non Current Pension And Other Postretirement Benefit Plans,,400000.0,
Long Term Debt And Capital Lease Obligation,28073800000.0,27639600000.0,24664800000.0
Long Term Capital Lease Obligation,27595500000.0,26681300000.0,24164800000.0
Long Term Debt,478300000.0,958300000.0,500000000.0
Long Term Provisions,1000000.0,400000.0,
Current Liabilities,31921000000.0,30094200000.0,29052500000.0
Other Current Liabilities,1348800000.0,1032400000.0,1160300000.0
Current Debt And Capital Lease Obligation,5093000000.0,5501300000.0,4637700000.0
Current Capital Lease Obligation,3213600000.0,3058500000.0,2869300000.0
Current Debt,1879400000.0,2442800000.0,1768400000.0
Pensionand Other Post Retirement Benefit Plans Current,,2300000.0,
Current Provisions,174100000.0,2300000.0,8200000.0
Payables,24581400000.0,23231100000.0,22413500000.0
Other Payable,,545800000.0,
Dividends Payable,,0.0,
Total Tax Payable,19900000.0,16700000.0,
Accounts Payable,24561500000.0,22668600000.0,22413500000.0
Total Assets,62906600000.0,60946200000.0,56344100000.0
Total Non Current Assets,35797300000.0,35347100000.0,32403200000.0
Other Non Current Assets,632200000.0,-5000000.0,742400000.0
Non Current Prepaid Assets,,302000000.0,
Non Current Deferred Taxes Assets,3297700000.0,3115700000.0,3223400000.0
Investmentin Financial Assets,1502300000.0,100000.0,1600700000.0
Available For Sale Securities,1502300000.0,1732300000.0,1600700000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,,100000.0,
Long Term Equity Investment,,40000000.0,
Investmentsin Associatesat Cost,,40000000.0,
Goodwill And Other Intangible Assets,446800000.0,502900000.0,449900000.0
Other Intangible Assets,446800000.0,502900000.0,449900000.0
Net PPE,29918300000.0,31031800000.0,26386800000.0
Accumulated Depreciation,,-5886900000.0,
Gross PPE,29918300000.0,36918700000.0,26386800000.0
Construction In Progress,35700000.0,53400000.0,232600000.0
Other Properties,29882600000.0,26886700000.0,26154200000.0
Machinery Furniture Equipment,,5109800000.0,
Buildings And Improvements,,4868800000.0,
Properties,,0.0,
Current Assets,27109300000.0,25599000000.0,23940900000.0
Other Current Assets,4246800000.0,4900000.0,3402600000.0
Restricted Cash,,300000.0,
Prepaid Assets,,509900000.0,
Inventory,20998100000.0,20414400000.0,18847500000.0
Finished Goods,,20414400000.0,
Other Receivables,200000.0,3253100000.0,41100000.0
Accounts Receivable,865300000.0,649200000.0,720200000.0
Allowance For Doubtful Accounts Receivable,,-32400000.0,
Gross Accounts Receivable,,681600000.0,
Cash Cash Equivalents And Short Term Investments,998900000.0,767200000.0,929500000.0
Other Short Term Investments,872100000.0,627600000.0,790600000.0
Cash And Cash Equivalents,126800000.0,139600000.0,138900000.0
Cash Financial,,139600000.0,
