,2026-03-31,2025-03-31,2024-09-30
Ordinary Shares Number,14141822.0,14141822.0,14141822.0
Share Issued,14141822.0,14141822.0,14141822.0
Net Debt,366640000.0,780083000.0,763465000.0
Total Debt,553482000.0,785519000.0,764016000.0
Tangible Book Value,1150767000.0,602715000.0,523008000.0
Invested Capital,1704860000.0,1389216000.0,1287501000.0
Working Capital,604586000.0,352992000.0,337020000.0
Net Tangible Assets,1150767000.0,602715000.0,523008000.0
Common Stock Equity,1151378000.0,603697000.0,523485000.0
Total Capitalization,1252755000.0,761598000.0,743722000.0
Total Equity Gross Minority Interest,1151378000.0,603697000.0,523485000.0
Stockholders Equity,1151378000.0,603697000.0,523485000.0
Retained Earnings,,456183000.0,375971000.0
Additional Paid In Capital,,36492000.0,92003000.0
Capital Stock,141418000.0,111022000.0,55511000.0
Common Stock,141418000.0,111022000.0,55511000.0
Total Liabilities Net Minority Interest,1422656000.0,1723853000.0,1617490000.0
Total Non Current Liabilities Net Minority Interest,114819000.0,167869000.0,228088000.0
Other Non Current Liabilities,1000.0,-1000.0,-2000.0
Non Current Pension And Other Postretirement Benefit Plans,,3525000.0,2912000.0
Non Current Deferred Taxes Liabilities,9220000.0,6444000.0,4941000.0
Long Term Debt And Capital Lease Obligation,101377000.0,157901000.0,220237000.0
Long Term Debt,101377000.0,157901000.0,220237000.0
Long Term Provisions,4221000.0,,
Current Liabilities,1307837000.0,1555984000.0,1389402000.0
Other Current Liabilities,87262000.0,1000.0,
Current Deferred Taxes Liabilities,,42433000.0,28119000.0
Current Debt And Capital Lease Obligation,452105000.0,627618000.0,543779000.0
Current Debt,452105000.0,627618000.0,543779000.0
Pensionand Other Post Retirement Benefit Plans Current,,226000.0,189000.0
Current Provisions,38468000.0,790000.0,1090000.0
Payables,730002000.0,884916000.0,809686000.0
Other Payable,,30820000.0,3934000.0
Accounts Payable,730002000.0,854096000.0,805752000.0
Total Assets,2574034000.0,2327550000.0,2140975000.0
Total Non Current Assets,661611000.0,418574000.0,414553000.0
Other Non Current Assets,33448000.0,,
Non Current Prepaid Assets,,33506000.0,55637000.0
Non Current Deferred Taxes Assets,0.0,,
Goodwill And Other Intangible Assets,611000.0,982000.0,477000.0
Other Intangible Assets,,982000.0,477000.0
Net PPE,618617000.0,366790000.0,289802000.0
Accumulated Depreciation,,-146027000.0,-129530000.0
Gross PPE,618617000.0,512817000.0,419332000.0
Construction In Progress,234830000.0,8857000.0,
Other Properties,383787000.0,,1000.0
Machinery Furniture Equipment,,233465000.0,209523000.0
Buildings And Improvements,,235099000.0,174413000.0
Land And Improvements,,35396000.0,35396000.0
Properties,,0.0,0.0
Current Assets,1912423000.0,1908976000.0,1726422000.0
Other Current Assets,2328000.0,4441000.0,-2000.0
Restricted Cash,,99679000.0,114354000.0
Prepaid Assets,,32407000.0,65020000.0
Inventory,1052194000.0,1116327000.0,1142837000.0
Other Inventories,,1000.0,-1000.0
Finished Goods,,19971000.0,19983000.0
Work In Process,,1052461000.0,1014139000.0
Raw Materials,,43894000.0,108716000.0
Other Receivables,168345000.0,4926000.0,3814000.0
Taxes Receivable,,52000.0,4595000.0
Accounts Receivable,502714000.0,645708000.0,395253000.0
Cash Cash Equivalents And Short Term Investments,186842000.0,5436000.0,551000.0
Cash And Cash Equivalents,186842000.0,5436000.0,551000.0
Cash Equivalents,,5141000.0,56000.0
Cash Financial,,295000.0,495000.0
