,2026-03-31,2025-03-31,2024-12-31
Ordinary Shares Number,22600363.0,21069382.0,21069382.0
Share Issued,22600363.0,21069382.0,21069382.0
Net Debt,,576656.0,469364.0
Total Debt,96051.0,838190.0,828251.0
Tangible Book Value,10482380.0,-2408902.0,-2331615.0
Invested Capital,10482380.0,-1570712.0,-1503364.0
Working Capital,10431099.0,-2443649.0,-2444306.0
Net Tangible Assets,10482380.0,-2408902.0,-2331615.0
Capital Lease Obligations,96051.0,,
Common Stock Equity,10482380.0,-2408902.0,-2331615.0
Total Capitalization,10482380.0,-2408902.0,-2331615.0
Total Equity Gross Minority Interest,10482380.0,-2408902.0,-2331615.0
Stockholders Equity,10482380.0,-2408902.0,-2331615.0
Gains Losses Not Affecting Retained Earnings,-487.0,-5836.0,-5726.0
Other Equity Adjustments,-487.0,-5836.0,-5726.0
Retained Earnings,-27192508.0,-2547765.0,-2470588.0
Additional Paid In Capital,37673115.0,64699.0,142899.0
Capital Stock,2260.0,80000.0,1800.0
Common Stock,2260.0,80000.0,1800.0
Total Liabilities Net Minority Interest,817322.0,9222919.0,9681266.0
Total Non Current Liabilities Net Minority Interest,44770.0,17097.0,14274.0
Other Non Current Liabilities,,17097.0,14274.0
Derivative Product Liabilities,6839.0,17097.0,14274.0
Long Term Debt And Capital Lease Obligation,37931.0,,
Long Term Capital Lease Obligation,37931.0,,
Current Liabilities,772552.0,9205822.0,9666992.0
Other Current Liabilities,165718.0,75281.0,69010.0
Current Debt And Capital Lease Obligation,58120.0,838190.0,828251.0
Current Capital Lease Obligation,58120.0,,
Current Debt,,838190.0,828251.0
Other Current Borrowings,,11812.0,6269.0
Line Of Credit,,826378.0,821982.0
Current Notes Payable,,,0.0
Payables And Accrued Expenses,548714.0,8292351.0,8769731.0
Current Accrued Expenses,,2778.0,0.0
Interest Payable,,,0.0
Payables,548714.0,8289573.0,8769731.0
Other Payable,538502.0,496033.0,219815.0
Dueto Related Parties Current,1786.0,,
Total Tax Payable,6627.0,6620.0,6673.0
Accounts Payable,1799.0,7786920.0,8543243.0
Total Assets,11299702.0,6814017.0,7349651.0
Total Non Current Assets,96051.0,51844.0,126965.0
Other Non Current Assets,7697.0,,
Non Current Prepaid Assets,0.0,51844.0,126965.0
Net PPE,88354.0,,
Gross PPE,88354.0,,
Other Properties,88354.0,,
Current Assets,11203651.0,6762173.0,7222686.0
Current Deferred Assets,,316910.0,233339.0
Prepaid Assets,347866.0,161761.0,105961.0
Inventory,914678.0,2492337.0,3555876.0
Finished Goods,914678.0,2492337.0,3555876.0
Receivables,3308488.0,3529631.0,2968623.0
Other Receivables,107.0,70000.0,125000.0
Duefrom Related Parties Current,192999.0,2027190.0,1959842.0
Notes Receivable,,999935.0,639311.0
Accounts Receivable,3115382.0,432506.0,244470.0
Cash Cash Equivalents And Short Term Investments,6632619.0,261534.0,358887.0
Cash And Cash Equivalents,6632619.0,261534.0,358887.0
Cash Financial,,261534.0,358887.0
