,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Ordinary Shares Number,156540000.0,156088000.0,157245000.0,159210000.0,160674000.0,
Share Issued,156540000.0,156088000.0,157245000.0,159210000.0,160674000.0,
Total Debt,82398000.0,283239000.0,68751000.0,74461000.0,68763000.0,
Tangible Book Value,2580662000.0,2223462000.0,2143017000.0,2258598000.0,2370215000.0,
Invested Capital,3143816000.0,2995752000.0,2717275000.0,2837301000.0,2797499000.0,
Working Capital,1160962000.0,834093000.0,755169000.0,908342000.0,1106535000.0,
Net Tangible Assets,2580662000.0,2223462000.0,2143017000.0,2258598000.0,2370215000.0,
Capital Lease Obligations,82398000.0,83239000.0,68751000.0,74461000.0,68763000.0,
Common Stock Equity,3143816000.0,2795752000.0,2717275000.0,2837301000.0,2797499000.0,
Total Capitalization,3143816000.0,2795752000.0,2717275000.0,2837301000.0,2797499000.0,
Total Equity Gross Minority Interest,3143816000.0,2795752000.0,2717275000.0,2837301000.0,2797499000.0,
Stockholders Equity,3143816000.0,2795752000.0,2717275000.0,2837301000.0,2797499000.0,
Gains Losses Not Affecting Retained Earnings,20379000.0,41895000.0,37422000.0,41036000.0,-41992000.0,
Other Equity Adjustments,20379000.0,41895000.0,37422000.0,41036000.0,-41992000.0,
Retained Earnings,1117780000.0,744435000.0,686782000.0,834863000.0,893227000.0,
Additional Paid In Capital,1986089000.0,1989911000.0,1973415000.0,1941501000.0,1926180000.0,
Capital Stock,19568000.0,19511000.0,19656000.0,19901000.0,20084000.0,
Common Stock,19568000.0,19511000.0,19656000.0,19901000.0,20084000.0,
Total Liabilities Net Minority Interest,1290011000.0,1387847000.0,1246456000.0,924561000.0,908338000.0,
Total Non Current Liabilities Net Minority Interest,277800000.0,272640000.0,251467000.0,249296000.0,259272000.0,
Liabilities Heldfor Sale Non Current,,,,,,0.0
Employee Benefits,143354000.0,144874000.0,142680000.0,139249000.0,136228000.0,
Non Current Pension And Other Postretirement Benefit Plans,143354000.0,144874000.0,142680000.0,139249000.0,136228000.0,
Non Current Accrued Expenses,7559000.0,7601000.0,8285000.0,8186000.0,7718000.0,
Tradeand Other Payables Non Current,,0.0,0.0,0.0,24596000.0,24596000.0
Non Current Deferred Liabilities,62927000.0,56266000.0,50777000.0,47170000.0,40307000.0,
