,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,561264000.0,168516000.0,114603000.0,360318000.0,638315000.0,,
Repurchase Of Capital Stock,-990945000.0,-197440000.0,-252807000.0,-392283000.0,-134305000.0,,
Repayment Of Debt,,,,0.0,0.0,0.0,
Capital Expenditure,-6211000.0,-9289000.0,-14112000.0,-14997000.0,-14366000.0,,
End Cash Position,1136819000.0,1158697000.0,2323055000.0,2513762000.0,2661828000.0,,
Beginning Cash Position,1158697000.0,2323055000.0,2513762000.0,2661828000.0,2218639000.0,,
Effect Of Exchange Rate Changes,-2549000.0,-823000.0,-5929000.0,3860000.0,1783000.0,,
Changes In Cash,-19329000.0,-1163535000.0,-184778000.0,-151926000.0,441406000.0,,
Financing Cash Flow,-990945000.0,-197440000.0,-252807000.0,-392283000.0,-134305000.0,,
Cash Flow From Continuing Financing Activities,-990945000.0,-197440000.0,-252807000.0,-392283000.0,-134305000.0,,
Net Other Financing Charges,,,,0.0,,,-3143000.0
Net Common Stock Issuance,-990945000.0,-197440000.0,-252807000.0,-392283000.0,-134305000.0,,
Common Stock Payments,-990945000.0,-197440000.0,-252807000.0,-392283000.0,-134305000.0,,
Net Issuance Payments Of Debt,,,,0.0,0.0,0.0,
Net Long Term Debt Issuance,,,,0.0,0.0,0.0,
Long Term Debt Payments,,,,0.0,0.0,0.0,
Investing Cash Flow,404141000.0,-1143900000.0,-60686000.0,-134958000.0,-76970000.0,,
Cash Flow From Continuing Investing Activities,404141000.0,-1143900000.0,-60686000.0,-134958000.0,-76970000.0,,
Net Investment Purchase And Sale,410352000.0,78566000.0,-30876000.0,-111685000.0,-61610000.0,,
Sale Of Investment,412602000.0,88062000.0,31887000.0,23691000.0,56206000.0,,
Purchase Of Investment,-2250000.0,-9496000.0,-62763000.0,-135376000.0,-117816000.0,,
Net Business Purchase And Sale,0.0,-1213177000.0,-15698000.0,-8276000.0,-994000.0,,
Purchase Of Business,0.0,-1213177000.0,-15698000.0,-8276000.0,-994000.0,,
Net PPE Purchase And Sale,-6211000.0,-9289000.0,-14112000.0,-14997000.0,-14366000.0,,
Purchase Of PPE,-6211000.0,-9289000.0,-14112000.0,-14997000.0,-14366000.0,,
Operating Cash Flow,567475000.0,177805000.0,128715000.0,375315000.0,652681000.0,,
Cash Flow From Continuing Operating Activities,567391000.0,177805000.0,128715000.0,375315000.0,652681000.0,,
Change In Working Capital,144611000.0,-219519000.0,-191389000.0,22834000.0,356849000.0,,
Change In Other Working Capital,-19837000.0,123178000.0,-200097000.0,112901000.0,171958000.0,,
Change In Payables And Accrued Expense,159070000.0,68271000.0,-139973000.0,65431000.0,131415000.0,,
Change In Accrued Expense,182992000.0,32956000.0,-115016000.0,37184000.0,131508000.0,,
Change In Payable,-23922000.0,35315000.0,-24957000.0,28247000.0,-93000.0,,
Change In Account Payable,-23922000.0,35315000.0,-24957000.0,28247000.0,-93000.0,,
Change In Prepaid Assets,1118000.0,-43578000.0,-92680000.0,-19418000.0,-294000.0,,
Change In Receivables,4260000.0,-367390000.0,241361000.0,-136080000.0,53770000.0,,
Changes In Account Receivables,4260000.0,-367390000.0,241361000.0,-136080000.0,53770000.0,,
Other Non Cash Items,-76000.0,-88000.0,168000.0,-291000.0,-264000.0,,
Stock Based Compensation,408335000.0,452624000.0,351127000.0,350504000.0,346842000.0,,
Asset Impairment Charge,53643000.0,0.0,26673000.0,,0.0,0.0,
Amortization Of Securities,0.0,-1611000.0,,,-6337000.0,-6865000.0,
Deferred Tax,11138000.0,-48628000.0,-80000.0,5233000.0,1746000.0,,
Deferred Income Tax,11138000.0,-48628000.0,-80000.0,5233000.0,1746000.0,,
Depreciation Amortization Depletion,41200000.0,35621000.0,24333000.0,23221000.0,23178000.0,,
Depreciation And Amortization,41200000.0,35621000.0,24333000.0,23221000.0,23178000.0,,
Amortization Cash Flow,31300000.0,,,,,,
Amortization Of Intangibles,31300000.0,,,,,,
Depreciation,9900000.0,35621000.0,24333000.0,23221000.0,23178000.0,,
Operating Gains Losses,7013000.0,2051000.0,-30247000.0,-22640000.0,1474000.0,,
Gain Loss On Investment Securities,1691000.0,2555000.0,-32078000.0,-27896000.0,6643000.0,,
Net Foreign Currency Exchange Gain Loss,5322000.0,-504000.0,1831000.0,5256000.0,-5169000.0,,
Net Income From Continuing Operations,-98389000.0,-42645000.0,-51870000.0,-23903000.0,-70807000.0,,
