,2026-03-31,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-43600.0,1186080.0,-80430.0
Tax Rate For Calcs,0.4,0.21,0.21
Normalized EBITDA,-36909000.0,-42642000.0,-34205000.0
Total Unusual Items,-109000.0,5648000.0,-383000.0
Total Unusual Items Excluding Goodwill,-109000.0,5648000.0,-383000.0
Net Income From Continuing Operation Net Minority Interest,-38262000.0,-38435000.0,-35932000.0
Reconciled Depreciation,1171000.0,1299000.0,1293000.0
EBITDA,-37018000.0,-36994000.0,-34588000.0
EBIT,-38189000.0,-38293000.0,-35881000.0
Net Interest Income,1698000.0,1154000.0,1769000.0
Interest Expense,10000.0,2000.0,4000.0
Interest Income,1708000.0,1156000.0,1773000.0
Normalized Income,-38196600.0,-42896920.0,-35629430.0
Net Income From Continuing And Discontinued Operation,-38262000.0,-38435000.0,-35932000.0
Total Expenses,39671000.0,46726000.0,38876000.0
Total Operating Income As Reported,-39780000.0,-39160000.0,-37504000.0
Diluted Average Shares,47174156.0,27561183.0,
Basic Average Shares,47174156.0,27561183.0,
Diluted EPS,-0.81108,-1.394534,
Basic EPS,-0.81108,-1.394534,
Diluted NI Availto Com Stockholders,-38262000.0,-38435000.0,-36836000.0
Net Income Common Stockholders,-38262000.0,-38435000.0,-36836000.0
Preferred Stock Dividends,,,904000.0
Net Income,-38262000.0,-38435000.0,-35932000.0
Net Income Including Noncontrolling Interests,-38262000.0,-38435000.0,-35932000.0
Net Income Continuous Operations,-38262000.0,-38435000.0,-35932000.0
Tax Provision,63000.0,140000.0,47000.0
Pretax Income,-38199000.0,-38295000.0,-35885000.0
Other Income Expense,-226000.0,5359000.0,-533000.0
Other Non Operating Income Expenses,-117000.0,-289000.0,-150000.0
Special Income Charges,-109000.0,5648000.0,-383000.0
Restructuring And Mergern Acquisition,109000.0,-5648000.0,383000.0
Net Non Operating Interest Income Expense,1698000.0,1154000.0,1769000.0
Interest Expense Non Operating,10000.0,2000.0,4000.0
Interest Income Non Operating,1708000.0,1156000.0,1773000.0
Operating Income,-39671000.0,-44808000.0,-37121000.0
Operating Expense,39671000.0,46726000.0,38876000.0
Research And Development,32321000.0,38774000.0,31479000.0
Selling General And Administration,7350000.0,7952000.0,7397000.0
General And Administrative Expense,7350000.0,7952000.0,7397000.0
Other Gand A,2936000.0,3038000.0,3615000.0
Salaries And Wages,4414000.0,4914000.0,3782000.0
Total Revenue,0.0,1918000.0,1755000.0
Operating Revenue,0.0,1918000.0,1755000.0
